,Target
197605,1
228331,1
173324,1
93934,0
173101,1
107326,0
207744,1
26751,0
137886,1
198322,1
95071,0
169169,1
129144,1
50888,0
23890,0
152635,1
138939,1
212157,1
1483,0
226888,1
38396,0
169920,1
54134,0
96877,0
211823,1
23505,0
90101,0
244402,1
192509,1
125748,0
12036,0
101776,0
171458,1
72929,0
131464,1
219721,1
15634,0
150417,1
63886,0
66465,0
253625,1
6635,0
102608,0
75265,0
11403,0
248022,1
244258,1
134931,1
119550,0
243036,1
164182,1
198174,1
253787,1
175391,1
40766,0
74996,0
42820,0
62173,0
75531,0
5797,0
23799,0
209537,1
105411,0
87948,0
21030,0
231288,1
121457,0
125947,0
57928,0
193041,1
169041,1
189348,1
122730,0
173277,1
147254,1
180799,1
106581,0
138772,1
83267,0
5379,0
233504,1
230537,1
223647,1
249368,1
230998,1
2036,0
150901,1
149408,1
157615,1
68325,0
10274,0
78762,0
175559,1
88273,0
191245,1
56006,0
224866,1
12547,0
230610,1
114417,0
252947,1
219769,1
158457,1
151330,1
135695,1
56388,0
18493,0
140049,1
82187,0
143063,1
184561,1
48890,0
81778,0
39598,0
173388,1
155882,1
188654,1
160982,1
100890,0
151064,1
149941,1
99584,0
86459,0
46784,0
169860,1
176374,1
199246,1
242772,1
178722,1
5463,0
239563,1
155179,1
251639,1
233280,1
244056,1
128348,1
230717,1
105030,0
78087,0
163770,1
28806,0
217936,1
1584,0
81738,0
34373,0
120137,0
247278,1
249011,1
63185,0
101095,0
95270,0
252163,1
106937,0
49787,0
221440,1
62833,0
195991,1
225733,1
166596,1
223168,1
74433,0
142299,1
217824,1
97499,0
68120,0
86424,0
176265,1
83550,0
129394,1
208406,1
69797,0
117602,0
193461,1
253845,1
125463,0
77972,0
105353,0
22549,0
60478,0
11765,0
8857,0
239761,1
249900,1
183086,1
85296,0
196360,1
12554,0
84224,0
8125,0
131608,1
215558,1
100370,0
31816,0
219527,1
76118,0
110128,0
82529,0
212619,1
37891,0
21341,0
97099,0
32038,0
38251,0
66082,0
236889,1
129538,1
158707,1
165130,1
29762,0
42551,0
205939,1
181877,1
228811,1
126064,0
235078,1
110797,0
135387,1
210027,1
153318,1
246412,1
253401,1
232197,1
144840,1
24711,0
29530,0
151415,1
9851,0
140735,1
172742,1
196346,1
234331,1
239959,1
252387,1
89127,0
39003,0
95766,0
66817,0
189563,1
214168,1
84934,0
114059,0
39157,0
155710,1
112200,0
39857,0
249382,1
119998,0
57020,0
27884,0
101377,0
127300,0
173549,1
66112,0
67218,0
81650,0
117156,0
71223,0
180550,1
35572,0
246787,1
213763,1
136292,1
6379,0
445,0
89848,0
84027,0
178714,1
210875,1
52732,0
65657,0
33354,0
50995,0
137532,1
29999,0
28476,0
2319,0
191479,1
7704,0
250320,1
86388,0
20840,0
19452,0
25197,0
238689,1
169797,1
164049,1
246964,1
103212,0
211656,1
197070,1
38004,0
108709,0
21740,0
191877,1
152443,1
64437,0
172330,1
210942,1
208326,1
172811,1
37223,0
102555,0
44527,0
119185,0
26187,0
239664,1
253676,1
84522,0
2935,0
217157,1
200042,1
80646,0
76324,0
186379,1
172162,1
172680,1
37685,0
80648,0
150098,1
232166,1
203754,1
149660,1
167206,1
8136,0
206635,1
67077,0
146048,1
57633,0
92716,0
145202,1
173742,1
220690,1
19487,0
94743,0
116151,0
24706,0
213195,1
209892,1
36482,0
28096,0
92807,0
98474,0
118799,0
103818,0
4627,0
246413,1
69107,0
40595,0
42203,0
219915,1
30349,0
180738,1
43874,0
246552,1
153150,1
40259,0
186747,1
163314,1
25332,0
236282,1
148860,1
250917,1
161900,1
51696,0
202076,1
106018,0
73550,0
228077,1
218151,1
69128,0
201421,1
151632,1
93218,0
20615,0
165328,1
46129,0
228563,1
152337,1
35586,0
116763,0
1194,0
183642,1
141994,1
22941,0
160159,1
247890,1
68439,0
62430,0
170127,1
64755,0
172797,1
44558,0
126733,0
31852,0
87589,0
62282,0
206052,1
225139,1
10668,0
117219,0
173815,1
153710,1
116976,0
226881,1
223642,1
153290,1
234096,1
198427,1
83285,0
174575,1
247073,1
128809,1
103215,0
169430,1
189934,1
39459,0
162113,1
70616,0
28142,0
46955,0
177457,1
223371,1
126010,0
60568,0
199847,1
85614,0
86744,0
70679,0
98452,0
59498,0
206316,1
207851,1
77304,0
240990,1
9809,0
131001,1
18442,0
37970,0
113835,0
252902,1
121884,0
27174,0
240805,1
61767,0
65505,0
101413,0
203962,1
41177,0
183297,1
109381,0
162621,1
1289,0
194177,1
132602,1
88430,0
33273,0
173261,1
118815,0
121755,0
180561,1
104209,0
137309,1
31192,0
28965,0
179341,1
167366,1
185924,1
186199,1
51144,0
202755,1
117346,0
22431,0
1275,0
199625,1
79770,0
55185,0
149560,1
230733,1
45841,0
223147,1
192067,1
34031,0
163960,1
10629,0
123319,0
206862,1
80085,0
156455,1
139001,1
198050,1
57383,0
195797,1
26040,0
250153,1
192888,1
179393,1
158803,1
102251,0
163912,1
72460,0
26522,0
152620,1
122639,0
247877,1
1621,0
27488,0
9424,0
91435,0
218548,1
8399,0
216898,1
116511,0
173553,1
180529,1
27641,0
120851,0
231773,1
206341,1
248658,1
5286,0
201090,1
83790,0
246526,1
164725,1
206670,1
177885,1
137817,1
14405,0
115200,0
65668,0
56185,0
216993,1
205925,1
159912,1
35610,0
151212,1
57803,0
246246,1
91253,0
7357,0
201355,1
209121,1
27396,0
74186,0
213723,1
30869,0
209513,1
171448,1
28972,0
189028,1
55789,0
101236,0
132859,1
90192,0
240035,1
207786,1
181729,1
136213,1
231009,1
114952,0
109938,0
85520,0
128046,1
132891,1
85206,0
36419,0
32238,0
207845,1
79426,0
254435,1
254317,1
242715,1
27333,0
72080,0
197568,1
119049,0
83505,0
131709,1
87185,0
224386,1
202835,1
232328,1
113664,0
205336,1
45786,0
168189,1
242102,1
141437,1
2374,0
53173,0
172,0
14534,0
188886,1
169751,1
45651,0
186351,1
150995,1
253661,1
48463,0
23069,0
79271,0
57224,0
105423,0
18954,0
102679,0
121187,0
70124,0
174558,1
156473,1
216275,1
165974,1
200087,1
17058,0
67410,0
139529,1
115085,0
197459,1
179975,1
99713,0
163559,1
239719,1
252318,1
84608,0
86431,0
114756,0
245543,1
59493,0
243380,1
244626,1
247492,1
21950,0
121949,0
94330,0
29062,0
223128,1
33730,0
214666,1
108368,0
226130,1
90103,0
101361,0
150153,1
57649,0
169353,1
240042,1
8390,0
112006,0
183456,1
12900,0
98127,0
130428,1
250744,1
133107,1
165731,1
240201,1
57901,0
189580,1
248687,1
185449,1
214512,1
159695,1
247639,1
87629,0
197137,1
95417,0
170776,1
118571,0
86697,0
148086,1
156463,1
110228,0
227798,1
126411,0
108136,0
52240,0
227730,1
138658,1
167781,1
47453,0
242009,1
46026,0
57457,0
155903,1
129705,1
253897,1
174060,1
163095,1
131768,1
125348,0
161652,1
68219,0
237918,1
39878,0
203116,1
156993,1
24726,0
153824,1
161218,1
104873,0
28163,0
245221,1
242964,1
243745,1
231200,1
78708,0
22542,0
232777,1
145010,1
27240,0
177554,1
119203,0
234795,1
187079,1
254638,1
197160,1
11196,0
147377,1
184112,1
161146,1
235424,1
73277,0
254007,1
27663,0
203950,1
87558,0
163665,1
57418,0
179100,1
5287,0
117912,0
162160,1
49042,0
135368,1
142832,1
21802,0
225094,1
112312,0
71959,0
8262,0
203704,1
116009,0
161522,1
226477,1
137446,1
9759,0
181515,1
121026,0
181098,1
31890,0
85607,0
103148,0
4726,0
77099,0
189988,1
161227,1
216800,1
56227,0
19013,0
183918,1
63931,0
13355,0
34911,0
86313,0
228099,1
21791,0
118626,0
188772,1
130986,1
249539,1
57205,0
101303,0
151000,1
159596,1
233069,1
98257,0
68388,0
143268,1
203465,1
23124,0
61806,0
24826,0
106601,0
57183,0
87889,0
24989,0
103794,0
6052,0
138195,1
142515,1
166730,1
58003,0
199635,1
28922,0
199468,1
189066,1
220135,1
212237,1
56424,0
162231,1
20683,0
25290,0
150746,1
22771,0
218725,1
146976,1
38094,0
188087,1
146794,1
12243,0
216374,1
81684,0
3976,0
10183,0
229982,1
171335,1
73495,0
117750,0
121664,0
127311,0
47435,0
10628,0
246076,1
215115,1
123388,0
244463,1
116320,0
38054,0
248807,1
154114,1
82770,0
96658,0
149287,1
13092,0
104061,0
236869,1
31471,0
73991,0
176988,1
139851,1
250331,1
240436,1
233052,1
99247,0
20101,0
45438,0
86698,0
207164,1
8522,0
156647,1
209667,1
246296,1
10169,0
77563,0
185668,1
37922,0
239322,1
63311,0
164081,1
128264,1
71149,0
16540,0
129148,1
194585,1
134215,1
153709,1
107084,0
147059,1
54619,0
226780,1
139439,1
194836,1
133866,1
2792,0
218646,1
53562,0
143581,1
5556,0
47796,0
255349,1
99052,0
136929,1
104980,0
98943,0
41641,0
43448,0
3006,0
244370,1
16147,0
82979,0
163161,1
134953,1
30820,0
17152,0
55572,0
169594,1
98493,0
78593,0
238337,1
141318,1
200411,1
87679,0
43619,0
133940,1
24093,0
118837,0
138117,1
72717,0
65892,0
107528,0
182662,1
94428,0
72104,0
88937,0
201580,1
132668,1
78311,0
35793,0
122201,0
152640,1
162890,1
236807,1
133643,1
48413,0
99712,0
148172,1
218749,1
103573,0
238460,1
180890,1
24541,0
157245,1
55619,0
2739,0
501,0
242285,1
205631,1
119860,0
40406,0
91230,0
33304,0
229281,1
163264,1
125470,0
201518,1
238976,1
205746,1
235045,1
148889,1
53263,0
206062,1
77449,0
69298,0
179766,1
224253,1
223227,1
60480,0
14824,0
225523,1
81208,0
77216,0
228522,1
129764,1
57465,0
31308,0
138122,1
232153,1
184405,1
19221,0
157891,1
19498,0
196426,1
138840,1
1574,0
92251,0
245706,1
131694,1
244768,1
92499,0
204772,1
49527,0
218180,1
141512,1
222846,1
195774,1
246740,1
164150,1
150820,1
93812,0
122306,0
205587,1
222425,1
64323,0
106773,0
40121,0
217067,1
255169,1
250697,1
118291,0
107691,0
219754,1
37853,0
164800,1
247030,1
46103,0
212587,1
5609,0
183678,1
131953,1
130556,1
65971,0
76447,0
17627,0
92875,0
182916,1
255089,1
229958,1
204890,1
128837,1
248906,1
243859,1
253407,1
254770,1
187539,1
235824,1
180313,1
32947,0
239261,1
193304,1
147233,1
128537,1
164847,1
104554,0
198562,1
161955,1
114948,0
178366,1
35101,0
237417,1
246760,1
595,0
226884,1
15774,0
226636,1
36529,0
23383,0
87274,0
161425,1
69940,0
237718,1
41661,0
73023,0
97562,0
77778,0
210289,1
106586,0
183813,1
95970,0
52717,0
65567,0
66108,0
185284,1
44198,0
119841,0
148573,1
80362,0
53623,0
12685,0
14310,0
246053,1
105372,0
225452,1
96783,0
79922,0
101455,0
211486,1
34100,0
117292,0
55445,0
216290,1
176748,1
33617,0
237511,1
77658,0
207434,1
245163,1
168063,1
104241,0
246151,1
165466,1
34851,0
47008,0
229266,1
223339,1
116250,0
123028,0
31014,0
199241,1
35533,0
141599,1
171992,1
202528,1
101482,0
76040,0
114852,0
111786,0
128508,1
129815,1
139906,1
33968,0
197361,1
215498,1
56311,0
132240,1
153144,1
109899,0
166276,1
176904,1
214182,1
251245,1
239573,1
98180,0
8581,0
72385,0
92125,0
55351,0
104449,0
197365,1
216139,1
246630,1
25431,0
68921,0
118876,0
208838,1
206176,1
96433,0
48439,0
151057,1
44513,0
113313,0
180972,1
244502,1
193078,1
64845,0
44973,0
40168,0
2903,0
234644,1
124259,0
227005,1
143331,1
138470,1
144869,1
218759,1
216696,1
150993,1
88589,0
65121,0
91985,0
90783,0
79725,0
124962,0
245122,1
235601,1
90220,0
120533,0
94983,0
147852,1
178328,1
131252,1
123325,0
231621,1
243992,1
177861,1
171711,1
150326,1
194317,1
8011,0
164690,1
80148,0
226824,1
147731,1
245608,1
43007,0
33367,0
45525,0
116100,0
38449,0
29821,0
252311,1
171325,1
84937,0
78403,0
32699,0
122571,0
47279,0
154620,1
51610,0
72705,0
231758,1
199528,1
23810,0
154083,1
246796,1
76971,0
192122,1
244323,1
147750,1
161762,1
104732,0
168583,1
103615,0
249196,1
231344,1
92856,0
142175,1
239324,1
208432,1
227198,1
22239,0
153622,1
255082,1
199853,1
214276,1
3017,0
71331,0
72002,0
172711,1
113823,0
100317,0
22338,0
41111,0
80433,0
35798,0
86010,0
112570,0
204698,1
51915,0
5753,0
67478,0
1482,0
67939,0
188913,1
238622,1
253397,1
164190,1
174208,1
164812,1
250768,1
87010,0
195328,1
86075,0
40920,0
239807,1
133974,1
80330,0
203809,1
61633,0
72617,0
193692,1
38127,0
149707,1
35395,0
202284,1
121852,0
144122,1
56617,0
83300,0
63861,0
204528,1
129132,1
45231,0
235299,1
216706,1
89158,0
203092,1
21410,0
103028,0
198639,1
197313,1
51783,0
42868,0
103019,0
59469,0
196589,1
96310,0
110363,0
240742,1
87466,0
36530,0
89401,0
253208,1
126541,0
135453,1
8993,0
103300,0
122290,0
128005,1
153245,1
71558,0
174616,1
172790,1
184297,1
136964,1
188756,1
103150,0
96439,0
41937,0
109963,0
88732,0
174372,1
105020,0
23594,0
73692,0
196640,1
215444,1
201107,1
205586,1
138975,1
181076,1
32401,0
210204,1
200214,1
204277,1
128463,1
78655,0
28751,0
162467,1
99032,0
170531,1
111951,0
8801,0
69315,0
71236,0
192681,1
80313,0
115552,0
190223,1
244000,1
243299,1
75351,0
220423,1
36273,0
236987,1
19394,0
60818,0
7997,0
213591,1
135121,1
176729,1
172405,1
170173,1
76874,0
85681,0
216729,1
249141,1
184204,1
48770,0
7434,0
100950,0
147175,1
57223,0
113854,0
231810,1
73520,0
209774,1
219197,1
176423,1
155306,1
172582,1
150375,1
222403,1
158393,1
61073,0
16402,0
179704,1
146663,1
230353,1
250516,1
7864,0
152899,1
157979,1
199955,1
197210,1
118540,0
194487,1
96775,0
101800,0
138571,1
206283,1
104348,0
229523,1
244716,1
213865,1
14103,0
175655,1
225377,1
205628,1
170393,1
58026,0
172422,1
101652,0
81428,0
85919,0
53437,0
15021,0
95267,0
97685,0
172897,1
140427,1
72353,0
21080,0
183896,1
89609,0
204417,1
249217,1
160849,1
19656,0
69053,0
127211,0
142577,1
126851,0
29278,0
46451,0
63921,0
28913,0
16200,0
59985,0
163769,1
40462,0
189910,1
37538,0
229235,1
134209,1
12315,0
236548,1
44547,0
190434,1
18209,0
165351,1
219815,1
103798,0
48957,0
23878,0
90652,0
51546,0
241111,1
109073,0
31774,0
94041,0
155543,1
85261,0
114873,0
128943,1
203428,1
249877,1
101995,0
50207,0
21532,0
208873,1
152242,1
250286,1
235211,1
30713,0
80127,0
159514,1
164701,1
123996,0
140961,1
246174,1
185690,1
30898,0
249253,1
122376,0
250003,1
175574,1
236951,1
113339,0
207461,1
132865,1
139592,1
56490,0
207496,1
4451,0
238827,1
127476,0
105210,0
239060,1
2531,0
69463,0
194787,1
71678,0
63535,0
11293,0
93127,0
43327,0
66365,0
455,0
88176,0
70507,0
241842,1
78833,0
247523,1
33501,0
200265,1
142506,1
217399,1
47321,0
65278,0
132798,1
229038,1
19417,0
164144,1
53296,0
248104,1
100920,0
52828,0
193624,1
178043,1
203841,1
189629,1
192729,1
119533,0
221235,1
122185,0
96800,0
197701,1
113413,0
237803,1
27491,0
193623,1
114966,0
123839,0
40669,0
116698,0
207575,1
9481,0
98666,0
20175,0
196824,1
23475,0
211159,1
248391,1
154549,1
117721,0
9389,0
17135,0
150351,1
149127,1
64920,0
71872,0
35698,0
229671,1
194574,1
52946,0
20759,0
60804,0
201866,1
109519,0
146118,1
108365,0
201569,1
159973,1
79431,0
144010,1
178203,1
35189,0
161092,1
159435,1
140143,1
60636,0
78166,0
250294,1
113543,0
34921,0
217536,1
7876,0
8738,0
219879,1
27653,0
159472,1
116949,0
117557,0
165747,1
249770,1
168455,1
134002,1
194972,1
64354,0
4454,0
24915,0
89996,0
49543,0
189130,1
10887,0
226727,1
24640,0
96222,0
47001,0
201207,1
182602,1
153688,1
15153,0
158238,1
208450,1
45920,0
191491,1
158571,1
210582,1
125608,0
165362,1
80055,0
48409,0
189742,1
62006,0
130564,1
9215,0
203160,1
224483,1
53482,0
247830,1
78756,0
82776,0
38658,0
158581,1
78624,0
230728,1
6770,0
217849,1
146811,1
254969,1
141753,1
252400,1
62577,0
163465,1
101521,0
233523,1
85080,0
156761,1
179301,1
132781,1
171204,1
215020,1
90948,0
39962,0
68746,0
151452,1
5150,0
60116,0
250999,1
183732,1
166344,1
161407,1
241730,1
54288,0
105548,0
1691,0
116423,0
172383,1
189584,1
253088,1
11917,0
157695,1
6995,0
97125,0
85648,0
45695,0
133557,1
117689,0
133072,1
91071,0
178859,1
50978,0
221241,1
98572,0
51832,0
142699,1
49238,0
9756,0
5924,0
44460,0
136666,1
60623,0
172282,1
108642,0
0,0
116215,0
202693,1
79569,0
254096,1
26520,0
75674,0
231217,1
251252,1
70121,0
85942,0
166703,1
160989,1
243895,1
97635,0
111404,0
103154,0
209169,1
117223,0
23030,0
32472,0
122670,0
218877,1
251418,1
225405,1
15969,0
61567,0
202888,1
109177,0
56093,0
238470,1
173015,1
86532,0
161821,1
160424,1
23870,0
201266,1
232813,1
182414,1
230731,1
218964,1
194075,1
96875,0
232409,1
164166,1
147458,1
143797,1
129987,1
133927,1
152887,1
166121,1
204239,1
130083,1
182694,1
253124,1
205495,1
37032,0
232527,1
109849,0
87953,0
189589,1
116981,0
145399,1
239102,1
103066,0
47712,0
17446,0
92646,0
125897,0
97341,0
175273,1
114261,0
72040,0
185537,1
99420,0
39982,0
185645,1
105009,0
75357,0
225728,1
31649,0
1656,0
130963,1
84069,0
112932,0
72462,0
233977,1
165962,1
223733,1
181068,1
68359,0
7272,0
213654,1
4099,0
17700,0
50311,0
143642,1
150027,1
176214,1
131644,1
235167,1
43374,0
71406,0
9616,0
106052,0
217409,1
85000,0
40758,0
36038,0
148762,1
134301,1
87769,0
221883,1
7744,0
54971,0
62724,0
58107,0
220638,1
193590,1
32243,0
56226,0
93052,0
107633,0
204235,1
204294,1
242213,1
61894,0
245873,1
207371,1
246701,1
233316,1
103054,0
124582,0
73631,0
244588,1
10726,0
130544,1
134813,1
112145,0
8798,0
51142,0
50871,0
239574,1
17231,0
30593,0
181455,1
127156,0
48420,0
128314,1
32991,0
52698,0
187051,1
150656,1
67831,0
254967,1
38368,0
119765,0
192010,1
18893,0
237878,1
59517,0
174036,1
65142,0
156748,1
182112,1
243780,1
137729,1
189590,1
240339,1
127714,0
140868,1
103474,0
190948,1
159087,1
136595,1
161369,1
186890,1
193341,1
150977,1
84243,0
229622,1
4498,0
167979,1
136899,1
153645,1
137752,1
221152,1
236143,1
106683,0
124377,0
218107,1
87522,0
212431,1
40510,0
134865,1
232516,1
186274,1
231518,1
154081,1
180241,1
93992,0
38978,0
197549,1
195277,1
72987,0
126140,0
36258,0
197074,1
114969,0
1149,0
169045,1
27090,0
232139,1
119114,0
137910,1
239346,1
54016,0
84395,0
179520,1
60617,0
93316,0
110191,0
188489,1
57586,0
42611,0
217246,1
191180,1
12821,0
127221,0
246615,1
120388,0
44881,0
232814,1
201962,1
113666,0
39738,0
27881,0
208160,1
182573,1
179011,1
136458,1
27419,0
91934,0
203358,1
247326,1
132182,1
42182,0
47241,0
230354,1
162755,1
40064,0
220452,1
24282,0
243797,1
238035,1
192233,1
136219,1
204399,1
106724,0
109583,0
53115,0
243628,1
175640,1
253917,1
227953,1
159837,1
104652,0
218010,1
62297,0
161096,1
148262,1
251588,1
3360,0
187809,1
204006,1
224218,1
5762,0
186268,1
125839,0
195720,1
208089,1
68511,0
90267,0
58701,0
158804,1
66883,0
94004,0
201505,1
197257,1
15431,0
93620,0
74324,0
171098,1
248012,1
188918,1
191918,1
201279,1
109541,0
109603,0
124061,0
141942,1
206008,1
152248,1
126715,0
230335,1
200108,1
255451,1
182445,1
121469,0
27427,0
83977,0
10707,0
59074,0
43011,0
203190,1
71535,0
191614,1
190548,1
126666,0
233965,1
244016,1
121548,0
140326,1
107765,0
57509,0
187951,1
225764,1
228249,1
83912,0
140856,1
244109,1
36928,0
42307,0
47561,0
23056,0
47441,0
174340,1
139903,1
42507,0
85717,0
43663,0
217851,1
234480,1
148014,1
68865,0
227199,1
162312,1
217482,1
154661,1
222162,1
42075,0
213029,1
230165,1
21552,0
42008,0
35717,0
194752,1
36968,0
176820,1
5192,0
163071,1
236863,1
124896,0
250487,1
84835,0
220428,1
15540,0
149168,1
110637,0
253654,1
65729,0
79380,0
17757,0
232829,1
240867,1
121478,0
109588,0
74932,0
132742,1
113275,0
170266,1
10059,0
46328,0
143280,1
102249,0
182000,1
29995,0
22852,0
185850,1
23274,0
112921,0
148094,1
230645,1
108165,0
200364,1
73248,0
89739,0
125718,0
203073,1
15226,0
249613,1
165057,1
102113,0
201240,1
137071,1
210948,1
144830,1
178801,1
191297,1
203823,1
74732,0
18820,0
208675,1
230580,1
198093,1
100810,0
20003,0
247910,1
120060,0
160499,1
31970,0
180803,1
32659,0
1089,0
233176,1
19902,0
125256,0
26874,0
217308,1
210356,1
157391,1
230940,1
86974,0
164728,1
204082,1
105536,0
220371,1
168025,1
34423,0
85744,0
149601,1
25456,0
105255,0
74450,0
138593,1
127235,0
218691,1
45021,0
77931,0
89604,0
238077,1
142680,1
232205,1
121784,0
136653,1
228731,1
205095,1
130550,1
53149,0
159789,1
216527,1
222639,1
213217,1
186162,1
212464,1
109284,0
42240,0
196918,1
56864,0
254066,1
198363,1
178619,1
49982,0
32186,0
232089,1
204876,1
178873,1
69162,0
222869,1
242778,1
159440,1
171139,1
70046,0
187004,1
136417,1
94171,0
251518,1
31804,0
241525,1
9907,0
60822,0
182802,1
115418,0
193370,1
52065,0
44726,0
98396,0
69865,0
166111,1
168898,1
69695,0
158742,1
63767,0
2358,0
22247,0
9372,0
237291,1
176850,1
82839,0
194413,1
123310,0
74958,0
18637,0
166515,1
35367,0
232694,1
41607,0
35735,0
11399,0
136940,1
238639,1
219743,1
173372,1
99593,0
120752,0
67752,0
180558,1
119562,0
212096,1
145251,1
10862,0
209861,1
16225,0
95004,0
67687,0
3891,0
175289,1
236523,1
240387,1
30683,0
245996,1
196249,1
6147,0
32211,0
55468,0
171461,1
222971,1
214837,1
129250,1
79825,0
3490,0
95016,0
33507,0
194812,1
60065,0
184259,1
94485,0
172532,1
118275,0
177576,1
213597,1
131605,1
25739,0
133336,1
231877,1
140090,1
140982,1
150026,1
24276,0
160365,1
101099,0
248380,1
59848,0
167585,1
222785,1
238125,1
34144,0
56066,0
18492,0
217480,1
174155,1
125758,0
9820,0
45339,0
239048,1
120444,0
17885,0
224837,1
149603,1
3003,0
133400,1
74067,0
180840,1
129193,1
29384,0
239233,1
167699,1
158822,1
82417,0
218011,1
169300,1
211583,1
67126,0
220590,1
161453,1
127336,0
143997,1
208062,1
224141,1
199607,1
24666,0
242269,1
198196,1
167411,1
167705,1
98513,0
29899,0
62743,0
118848,0
230430,1
137849,1
87147,0
120056,0
71282,0
168267,1
207646,1
160121,1
94277,0
219577,1
252241,1
174696,1
52538,0
169636,1
246402,1
15117,0
21586,0
178006,1
55524,0
252690,1
175728,1
248021,1
109199,0
102011,0
234021,1
253879,1
113155,0
83001,0
165951,1
241855,1
94597,0
220847,1
130272,1
129069,1
134186,1
186629,1
132303,1
88242,0
225815,1
94615,0
121403,0
14024,0
63824,0
108330,0
30415,0
74829,0
71711,0
183129,1
14661,0
106670,0
106965,0
215398,1
74795,0
188008,1
250586,1
156016,1
175974,1
75697,0
195419,1
207724,1
230455,1
99731,0
214209,1
201751,1
27859,0
199039,1
173698,1
186012,1
59113,0
99518,0
214812,1
12882,0
60638,0
80076,0
174257,1
175857,1
144642,1
52164,0
182151,1
104524,0
30283,0
102788,0
12184,0
52831,0
240721,1
165648,1
42745,0
241901,1
74803,0
246305,1
35450,0
160940,1
186794,1
209304,1
218847,1
1429,0
179842,1
180469,1
194491,1
18112,0
40373,0
75482,0
165036,1
97744,0
144945,1
88278,0
150777,1
249351,1
193966,1
111079,0
121453,0
211506,1
49181,0
176422,1
55268,0
202920,1
252208,1
119385,0
98650,0
108205,0
83388,0
194857,1
224026,1
187734,1
187883,1
202364,1
230721,1
102592,0
205445,1
222588,1
67456,0
226840,1
175541,1
149570,1
98519,0
76024,0
115765,0
249755,1
202604,1
126989,0
157435,1
1908,0
219292,1
101574,0
234735,1
37403,0
191366,1
70342,0
117086,0
215963,1
